var,construct,sub,first_val,first_val_label
YDLQ2A01,지난 1년 동안 스마트폰이나 컴퓨터(인터넷) 상에서 다음과 같은 행동을 한 적이 있습니까?다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,누군가에게 욕이나 험한 말을 직접 보낸 적이 있다 / 주말(하루 평균),1,전혀 없다
YDLQ2A02,지난 1년 동안 스마트폰이나 컴퓨터(인터넷) 상에서 다음과 같은 행동을 한 적이 있습니까?다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,누군가에 대한 욕이나 나쁜 소문을 다른 사람들에게 퍼뜨린 적이 있다 / 주말(하루 평균),1,전혀 없다
YDLQ2A03,지난 1년 동안 스마트폰이나 컴퓨터(인터넷) 상에서 다음과 같은 행동을 한 적이 있습니까?다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"상대방이 싫다는데 계속해서 말, 글, 그림 등을 보내 스토킹 한 적이 있다 / 주말(하루 평균)",1,전혀 없다
YDLQ2A04,지난 1년 동안 스마트폰이나 컴퓨터(인터넷) 상에서 다음과 같은 행동을 한 적이 있습니까?다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"당사자가 원치 않는 사진, 엽사, 이미지, 동영상을 보내거나 몰래 다른 사람들에게 전달한 적이 있다 / 주말(하루 평균)",1,전혀 없다
YDLQ2A05,지난 1년 동안 스마트폰이나 컴퓨터(인터넷) 상에서 다음과 같은 행동을 한 적이 있습니까?다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,다른 사람 아이디를 도용해 가짜 계정을 만들거나 사이버상에서 그 사람인 것처럼 행동한 적이 있다 / 주말(하루 평균),1,전혀 없다
YDLQ2A06,지난 1년 동안 스마트폰이나 컴퓨터(인터넷) 상에서 다음과 같은 행동을 한 적이 있습니까?다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"누군가의 개인정보(이름, 나이, 학교, 전화번호 등)를 인터넷에 올리는 신상털기를 한 적이 있다 / 주말(하루 평균)",1,전혀 없다
YDLQ2A07,지난 1년 동안 스마트폰이나 컴퓨터(인터넷) 상에서 다음과 같은 행동을 한 적이 있습니까?다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"게임머니, 게임아이템, 사이버머니, 돈을 뺏은 적이 있다 / 주말(하루 평균)",1,전혀 없다
YDLQ2A08,지난 1년 동안 스마트폰이나 컴퓨터(인터넷) 상에서 다음과 같은 행동을 한 적이 있습니까?다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,와이파이 셔틀이나 핫스팟 셔틀(데이터를 무료로 제공하게 시키는 것)을 시킨 적이 있다 / 주말(하루 평균),1,전혀 없다
YDLQ2A09,지난 1년 동안 스마트폰이나 컴퓨터(인터넷) 상에서 다음과 같은 행동을 한 적이 있습니까?다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"상대방이 원하지 않는 성적인 글이나 말, 야한 사진, 동영상 등을 보낸 적이 있다 / 주말(하루 평균)",1,전혀 없다
YDLQ2A10,지난 1년 동안 스마트폰이나 컴퓨터(인터넷) 상에서 다음과 같은 행동을 한 적이 있습니까?다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,인터넷 대화방에서 누군가를 퇴장하지 못하도록 하거나 싫다는데 반복적으로 초대한 적이 있다 / 주말(하루 평균),1,전혀 없다
YDLQ2A11,지난 1년 동안 스마트폰이나 컴퓨터(인터넷) 상에서 다음과 같은 행동을 한 적이 있습니까?다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,일부러 시비를 걸어 상대방이 먼저 욕하게 하거나 성격에 문제있어 보이게 유도한 적이 있다 / 주말(하루 평균),1,전혀 없다
YDLQ2A12,지난 1년 동안 스마트폰이나 컴퓨터(인터넷) 상에서 다음과 같은 행동을 한 적이 있습니까?다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,스마트폰 등을 이용해 상대방이 원하지 않는 행동을 시키거나 (담배)심부름을 시킨 적이 있다 / 주말(하루 평균),1,전혀 없다
YDLQ2A13,지난 1년 동안 스마트폰이나 컴퓨터(인터넷) 상에서 다음과 같은 행동을 한 적이 있습니까?다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,누군가를 괴롭힐 목적으로 저격글을 올려 여러 사람이 볼 수 있게 한 적이 있다 / 주말(하루 평균),1,전혀 없다
YDLQ2A14,지난 1년 동안 스마트폰이나 컴퓨터(인터넷) 상에서 다음과 같은 행동을 한 적이 있습니까?다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,사이버 상에서 누군가를 집중공격을 한 적이 있다 / 주말(하루 평균),1,전혀 없다
YDLQ2A15,지난 1년 동안 스마트폰이나 컴퓨터(인터넷) 상에서 다음과 같은 행동을 한 적이 있습니까?다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,대화방에 일부러 상대방을 초대하지 않거나 댓글이나 말을 무시한 적이 있다 / 주말(하루 평균),1,전혀 없다
YPHY1A00,또래 친구들과 비교해 볼 때 건강 상태가 어떻다고 생각합니까?,대화방에 일부러 상대방을 초대하지 않거나 댓글이나 말을 무시한 적이 있다 / 주말(하루 평균),1,전혀 건강하지 않다
YPHY1B00,지난 일주일 간 땀이 날 정도로 운동한 시간은 몇 시간 정도입니까?,대화방에 일부러 상대방을 초대하지 않거나 댓글이나 말을 무시한 적이 있다 / 주말(하루 평균),1,없다
YPHY1C00,지난 일주일 간 아침식사를 한 날은 며칠입니까?,대화방에 일부러 상대방을 초대하지 않거나 댓글이나 말을 무시한 적이 있다 / 주말(하루 평균),-,일
YPHY2A00,키와 몸무게는 어떻게 됩니까?,키 / 주말(하루 평균),-,cm
YPHY2B00,키와 몸무게는 어떻게 됩니까?,몸무게 / 주말(하루 평균),-,kg
YPHY2C00,몽정/초경이 시작된 시기는 언제입니까? 해당되는 시기에 응답해 주십시오.,몽정/생리 시작 시기 / 주말(하루 평균),1,아직 시작되지 않았다
YFFA1A01,귀하는 결혼에 대해 어떻게 생각하십니까?,몽정/생리 시작 시기 / 주말(하루 평균),1,하지 말아야 한다
YFFA1A02,귀하는 아이를 낳는 것에 대해 어떻게 생각하십니까?,몽정/생리 시작 시기 / 주말(하루 평균),1,낳지 말아야 한다
YMCQ1A01,이번에 하실 응답은 다른 두 시점에 얼마의 돈을 받을 수 있을 때 어느 쪽을 선택할지에 대한 것입니다.,"다음 주 목요일에 4,000원을 받는 것과 다음 주 목요일로부터 4주 뒤 목요일에 4,500원을 받는 것 중 어느 쪽을 선택하시겠습니까? / 주말(하루 평균)",1,"다음 주 목요일(4,000원)"
YMCQ1A02,이번에 하실 응답은 다른 두 시점에 얼마의 돈을 받을 수 있을 때 어느 쪽을 선택할지에 대한 것입니다.,"다음 주 목요일에 4,000원을 받는 것과 다음 주 목요일로부터 4주 뒤 목요일에 5,500원을 받는 것 중 어느 쪽을 선택하시겠습니까? / 주말(하루 평균)",1,"다음 주 목요일(4,000원)"
YMCQ1A03,이번에 하실 응답은 다른 두 시점에 얼마의 돈을 받을 수 있을 때 어느 쪽을 선택할지에 대한 것입니다.,"다음 주 목요일에 4,000원을 받는 것과 다음 주 목요일로부터 4주 뒤 목요일에 6,500원을 받는 것 중 어느 쪽을 선택하시겠습니까? / 주말(하루 평균)",1,"다음 주 목요일(4,000원)"
YMCQ1A04,이번에 하실 응답은 다른 두 시점에 얼마의 돈을 받을 수 있을 때 어느 쪽을 선택할지에 대한 것입니다.,"다음 주 목요일을 기준으로 4주 뒤 목요일에 4,000원을 받는 것과 다음 주 목요일로부터 8주 뒤 목요일에 4,500원을 받는 것 중 어느 쪽을 선택하시겠습니까?  / 주말(하루 평균)",1,"다음 주 목요일로부터 4주 뒤 목요일(4,000원)"
YMCQ1A05,이번에 하실 응답은 다른 두 시점에 얼마의 돈을 받을 수 있을 때 어느 쪽을 선택할지에 대한 것입니다.,"다음 주 목요일을 기준으로 4주 뒤 목요일에 4,000원을 받는 것과 다음 주 목요일로부터 8주 뒤 목요일에 5,500원을 받는 것 중 어느 쪽을 선택하시겠습니까? / 주말(하루 평균)",1,"다음 주 목요일로부터 4주 뒤 목요일(4,000원)"
YMCQ1A06,이번에 하실 응답은 다른 두 시점에 얼마의 돈을 받을 수 있을 때 어느 쪽을 선택할지에 대한 것입니다.,"다음 주 목요일을 기준으로 4주 뒤 목요일에 4,000원을 받는 것과 다음 주 목요일로부터 8주 뒤 목요일에 6,500원을 받는 것 중 어느 쪽을 선택하시겠습니까? / 주말(하루 평균)",1,"다음 주 목요일로부터 4주 뒤 목요일(4,000원)"
YRRS1A01,자신의 성향에 대한 질문입니다. 다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"무언가를 망쳤을 때, 처음에는 기분이 나쁘지만 시간이 지나면 그것을 잊을 수 있다 / 주말(하루 평균)",1,전혀 그렇지 않다
YRRS1A02,자신의 성향에 대한 질문입니다. 다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,내가 저지른 잘못 때문에 나 자신을 원망한다  / 주말(하루 평균),1,전혀 그렇지 않다
YRRS1A03,자신의 성향에 대한 질문입니다. 다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,내가 저지른 잘못에서 교훈을 얻음으로써 잘못을 극복할 수 있다 / 주말(하루 평균),1,전혀 그렇지 않다
YRRS1A04,자신의 성향에 대한 질문입니다. 다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,일을 망치면 나 자신을 용납하기가 매우 어렵다  / 주말(하루 평균),1,전혀 그렇지 않다
YRRS1A05,자신의 성향에 대한 질문입니다. 다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"시간이 지나면, 실수를 했던 나 자신을 이해할 수 있다 / 주말(하루 평균)",1,전혀 그렇지 않다
YRRS1A06,자신의 성향에 대한 질문입니다. 다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"내가 느끼고, 생각하고, 말하고, 행동했던 부정적인 일들로 인해 스스로를 계속 비판한다  / 주말(하루 평균)",1,전혀 그렇지 않다
YRRS1A07,자신의 성향에 대한 질문입니다. 다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"누군가 잘못된 행동을 했다고 생각하면, 계속 그 사람을 벌주려 한다 / 주말(하루 평균)",1,전혀 그렇지 않다
YRRS1A08,자신의 성향에 대한 질문입니다. 다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"시간이 지나면, 과거에 실수했던 사람을 이해할 수 있다 / 주말(하루 평균)",1,전혀 그렇지 않다
YRRS1A09,자신의 성향에 대한 질문입니다. 다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,나에게 상처를 주었던 사람을 계속 매정하게 대한다  / 주말(하루 평균),1,전혀 그렇지 않다
YRRS1A10,자신의 성향에 대한 질문입니다. 다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"과거에 나에게 상처를 주었던 사람이라도, 결국 그 사람을 좋은 사람이라고 여길 수 있다  / 주말(하루 평균)",1,전혀 그렇지 않다
YRRS1A11,자신의 성향에 대한 질문입니다. 다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"만약 어떤 사람이 나를 함부로 대한다면, 그들을 계속 나쁘게 생각할 것이다  / 주말(하루 평균)",1,전혀 그렇지 않다
YRRS1A12,자신의 성향에 대한 질문입니다. 다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,누군가에게 실망을 했더라도 나중에는 그것을 대수롭지 않게 여길 수 있다  / 주말(하루 평균),1,전혀 그렇지 않다
YRRS1A13,자신의 성향에 대한 질문입니다. 다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"어쩔 수 없는 이유로 무언가가 잘못되었을 때, 그것에 대한 부정적인 생각에 사로잡힌다  / 주말(하루 평균)",1,전혀 그렇지 않다
YRRS1A14,자신의 성향에 대한 질문입니다. 다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,시간이 지나면 인생의 나쁜 상황을 받아들일 수 있다 / 주말(하루 평균),1,전혀 그렇지 않다
YRRS1A15,자신의 성향에 대한 질문입니다. 다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"어쩔 수 없는 상황으로 인해 실망하게 될 때, 계속 부정적으로 생각한다 / 주말(하루 평균)",1,전혀 그렇지 않다
YRRS1A16,자신의 성향에 대한 질문입니다. 다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,살아가면서 나쁜 상황이 생기더라도 결국 그것을 받아들일 수 있다 / 주말(하루 평균),1,전혀 그렇지 않다
YRRS1A17,자신의 성향에 대한 질문입니다. 다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"그 누구의 잘못도 아닌데 부정적인 상황이 발생했다면, 그것을 받아들이기 어려울 것이다  / 주말(하루 평균)",1,전혀 그렇지 않다
YRRS1A18,자신의 성향에 대한 질문입니다. 다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,통제할 수 없는 나쁜 상황에 대한 부정적인 생각들을 결국에는 흘려버릴 것이다  / 주말(하루 평균),1,전혀 그렇지 않다
YALL1A01,(남자만 응답) 귀하의 병역관계는 다음 중 어디에 해당됩니까?,통제할 수 없는 나쁜 상황에 대한 부정적인 생각들을 결국에는 흘려버릴 것이다  / 주말(하루 평균),1,병역을 마치지 않았다(미필)
YALL1B01,현재 부모님(부모님이 안 계신 경우에는 보호자)과 함께 살고 있습니까?,통제할 수 없는 나쁜 상황에 대한 부정적인 생각들을 결국에는 흘려버릴 것이다  / 주말(하루 평균),1,부모님(부모님이 안 계신 경우에는 보호자)과 함께 살고 있다
YALL1B02,부모님(부모님이 안 계신 경우에는 보호자)와 떨어져서 살고 있는 주된 이유는 무엇입니까?,통제할 수 없는 나쁜 상황에 대한 부정적인 생각들을 결국에는 흘려버릴 것이다  / 주말(하루 평균),1,학교 통학 때문에
YALL1B02_T,부모님(부모님이 안 계신 경우에는 보호자)와 떨어져서 살고 있는 주된 이유는 무엇입니까?,통제할 수 없는 나쁜 상황에 대한 부정적인 생각들을 결국에는 흘려버릴 것이다  / 주말(하루 평균),-,기타(적을 것: )
YALL1C01,현재 아르바이트(일 제외)를 하고 있습니까?,통제할 수 없는 나쁜 상황에 대한 부정적인 생각들을 결국에는 흘려버릴 것이다  / 주말(하루 평균),1,아르바이트를 하고 있다
YALL1C02,현재 아르바이트를 하는 가장 주된 이유는 무엇입니까?,통제할 수 없는 나쁜 상황에 대한 부정적인 생각들을 결국에는 흘려버릴 것이다  / 주말(하루 평균),1,생활비 충당을 위해
YALL1C02_T,현재 아르바이트를 하는 가장 주된 이유는 무엇입니까?,통제할 수 없는 나쁜 상황에 대한 부정적인 생각들을 결국에는 흘려버릴 것이다  / 주말(하루 평균),-,기타(적을 것: )
YALL1C03,현재 자신이 하고 있는 아르바이트에 대해서 얼마나 만족하십니까?,통제할 수 없는 나쁜 상황에 대한 부정적인 생각들을 결국에는 흘려버릴 것이다  / 주말(하루 평균),1,전혀 만족하지 않는다
YALL1C04,현재 귀하는 다음 중 어디에 해당됩니까?,통제할 수 없는 나쁜 상황에 대한 부정적인 생각들을 결국에는 흘려버릴 것이다  / 주말(하루 평균),1,"학교에 다니고 있고, 일은 하지 않고 있다"
YUNI1A01,재학 중인 학교는 어느 지역에 있습니까?,통제할 수 없는 나쁜 상황에 대한 부정적인 생각들을 결국에는 흘려버릴 것이다  / 주말(하루 평균),1,서울
YUNI1A02,재학 중인 학교는 다음 중 어디에 해당됩니까?,통제할 수 없는 나쁜 상황에 대한 부정적인 생각들을 결국에는 흘려버릴 것이다  / 주말(하루 평균),1,2년제 전문대학
YUNI1A03,학교의 유형은 다음 중 어디에 해당됩니까?,통제할 수 없는 나쁜 상황에 대한 부정적인 생각들을 결국에는 흘려버릴 것이다  / 주말(하루 평균),1,국공립
YUNI1A04,현재 학년을 기입해 주십시오,통제할 수 없는 나쁜 상황에 대한 부정적인 생각들을 결국에는 흘려버릴 것이다  / 주말(하루 평균),-,학년
YUNI1A05,"귀하의 전공(또는 학과, 계열 등)은 무엇입니까?",통제할 수 없는 나쁜 상황에 대한 부정적인 생각들을 결국에는 흘려버릴 것이다  / 주말(하루 평균),1,인문계열
YUNI1B01,현재 다니는 대학과 전공을 선택할 때 다음의 요인들을 얼마나 고려하였습니까?,사회적 평판(평가) / 주말(하루 평균),1,전혀 고려하지 않았다
YUNI1B02,현재 다니는 대학과 전공을 선택할 때 다음의 요인들을 얼마나 고려하였습니까?,졸업 후 취업 전망 / 주말(하루 평균),1,전혀 고려하지 않았다
YUNI1B03,현재 다니는 대학과 전공을 선택할 때 다음의 요인들을 얼마나 고려하였습니까?,부모님(가족)의 권유 / 주말(하루 평균),1,전혀 고려하지 않았다
YUNI1B04,현재 다니는 대학과 전공을 선택할 때 다음의 요인들을 얼마나 고려하였습니까?,친구 또는 친지의 권유 / 주말(하루 평균),1,전혀 고려하지 않았다
YUNI1B05,현재 다니는 대학과 전공을 선택할 때 다음의 요인들을 얼마나 고려하였습니까?,학교선생님의 권유 / 주말(하루 평균),1,전혀 고려하지 않았다
YUNI1B06,현재 다니는 대학과 전공을 선택할 때 다음의 요인들을 얼마나 고려하였습니까?,자신의 관심과 적성 / 주말(하루 평균),1,전혀 고려하지 않았다
YUNI1B07,현재 다니는 대학과 전공을 선택할 때 다음의 요인들을 얼마나 고려하였습니까?,자신의 성적(수능/내신) / 주말(하루 평균),1,전혀 고려하지 않았다
YUNI1C01,지난 학기(조사년도 1학기) 등록금은 총 얼마입니까?,자신의 성적(수능/내신) / 주말(하루 평균),1,300만원 미만
YUNI1C02,지난 학기(조사년도 1학기) 등록금은 주로 어떻게 마련하였습니까?,자신의 성적(수능/내신) / 주말(하루 평균),1,부모님의 도움
YUNI1C02_T,지난 학기(조사년도 1학기) 등록금은 주로 어떻게 마련하였습니까?,자신의 성적(수능/내신) / 주말(하루 평균),-,기타(적을 것: )
YUNI1C03,등록금에 대한 경제적 부담은 어느 정도 입니까?,자신의 성적(수능/내신) / 주말(하루 평균),1,전혀 부담이 되지 않는다
YJOB1A01,현재 일하고 있는 직장(직업)은 어느 지역에 있습니까?,자신의 성적(수능/내신) / 주말(하루 평균),1,서울
YJOB1A02,현재 자신의 직장(직업)생활에 대하여 얼마나 만족하십니까?,자신의 성적(수능/내신) / 주말(하루 평균),1,전혀 만족하지 않는다
YJOB1A03,현재 어떤 직종의 일을 하고 있습니까?,자신의 성적(수능/내신) / 주말(하루 평균),1,관리자
YJOB1A04,현재 직업(직장)에서 지위는 다음 중 어디에 해당됩니까?,자신의 성적(수능/내신) / 주말(하루 평균),1,상용근로자
YJOB1A05,현재 직업(직장)에서의 월평균 소득은 얼마입니까?,자신의 성적(수능/내신) / 주말(하루 평균),1,200만원 미만
YJOB1A06,현재 직업(직장)에 취업하기 위한 정보는 주로 어떤 경로를 통해 얻었습니까? 가장 주된 경로를 선택해 주세요,자신의 성적(수능/내신) / 주말(하루 평균),1,"부모 및 형제자매, 친척, 친구, 선후배"
YJOB1A06_T,현재 직업(직장)에 취업하기 위한 정보는 주로 어떤 경로를 통해 얻었습니까? 가장 주된 경로를 선택해 주세요,자신의 성적(수능/내신) / 주말(하루 평균),-,기타(적을 것: )
YJOB1A07,현재 일하고 있는 직업(직장)은 귀하가 원했던 직장입니까?,자신의 성적(수능/내신) / 주말(하루 평균),1,전혀 그렇지 않다
YJOB1B01,현재 일하고 있는 직장(직업)에 얼마나 만족하십니까? 다음 각 항목에 대하여 자신에게 해당하는 응답을 선택해 주십시오,임금(소득) / 주말(하루 평균),1,전혀 만족하지 않는다
YJOB1B02,현재 일하고 있는 직장(직업)에 얼마나 만족하십니까? 다음 각 항목에 대하여 자신에게 해당하는 응답을 선택해 주십시오,고용 안정성 / 주말(하루 평균),1,전혀 만족하지 않는다
YJOB1B03,현재 일하고 있는 직장(직업)에 얼마나 만족하십니까? 다음 각 항목에 대하여 자신에게 해당하는 응답을 선택해 주십시오,복리후생 / 주말(하루 평균),1,전혀 만족하지 않는다
YJOB1B04,현재 일하고 있는 직장(직업)에 얼마나 만족하십니까? 다음 각 항목에 대하여 자신에게 해당하는 응답을 선택해 주십시오,업무내용 / 주말(하루 평균),1,전혀 만족하지 않는다
YJOB1B05,현재 일하고 있는 직장(직업)에 얼마나 만족하십니까? 다음 각 항목에 대하여 자신에게 해당하는 응답을 선택해 주십시오,"근무환경(시설, 위생상태, 안전도 등) / 주말(하루 평균)",1,전혀 만족하지 않는다
YJOB1B06,현재 일하고 있는 직장(직업)에 얼마나 만족하십니까? 다음 각 항목에 대하여 자신에게 해당하는 응답을 선택해 주십시오,발전가능성 / 주말(하루 평균),1,전혀 만족하지 않는다
YJOB1C01,앞으로 직장(직업)을 옮길 의사(이직 의사)가 있습니까?,발전가능성 / 주말(하루 평균),1,전혀 이직할 의사가 없다
YJOB1C02,앞으로 대학에 진학할 의사가 있습니까?,발전가능성 / 주말(하루 평균),1,전혀 진학할 의사가 없다
YNON1A01,현재 대학 진학 또는 취업/사업을 준비하고 있습니까?,발전가능성 / 주말(하루 평균),1,대학 진학을 준비하고 있다
YNON1A02,앞으로 1년 이내에 대학 진학 또는 취업을 할 가능성이 어느 정도라고 생각하십니까?,발전가능성 / 주말(하루 평균),1,매우 낮다
YNON1A03,현재 진학이나 취업 준비를 하지 않고 있는 주된 이유는 무엇입니까?,발전가능성 / 주말(하루 평균),1,건강상의 문제로
YNON1A03_T,현재 진학이나 취업 준비를 하지 않고 있는 주된 이유는 무엇입니까?,발전가능성 / 주말(하루 평균),-,기타(적을 것: )
