var,construct,sub,first_val,first_val_label,form
YPSY5A02,다음 각 문항에 대하여 자신의 생각과 일치하는 항목에 응답해 주십시오.,"나는 그룹활동을 할 때, 친구가 어려워하면 기꺼이 돕는다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,h
YPSY5A14,다음 각 문항에 대하여 자신의 생각과 일치하는 항목에 응답해 주십시오.,"나는 그룹에서 발생한 문제에 대해 잘잘못을 따지기 보다는 해결하려고 노력한다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,h
YPSY5A05,다음 각 문항에 대하여 자신의 생각과 일치하는 항목에 응답해 주십시오.,"나는 그룹에서 하고 있는 활동이 의미있는 일이라는 것을 친구에게 이야기 한다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,h
YPSY5A11,다음 각 문항에 대하여 자신의 생각과 일치하는 항목에 응답해 주십시오.,"나는 그룹의 문제해결을 위한 구체적인 계획이나 내용을 친구들과 공유한다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,h
YPSY5A10,다음 각 문항에 대하여 자신의 생각과 일치하는 항목에 응답해 주십시오.,"나는 그룹에서 발생한 문제와 관련된 지식이나 정보를 친구들과 공유한다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,h
YPSY5A12,다음 각 문항에 대하여 자신의 생각과 일치하는 항목에 응답해 주십시오.,"나는 그룹에서 발생한 문제를 친구들과 자주 이야기한다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,h
YPSY5A01,다음 각 문항에 대하여 자신의 생각과 일치하는 항목에 응답해 주십시오.,"나는 그룹활동을 할 때, 친구의 장점이나 능력을 적극적으로 알려 준다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,h
YPSY5A03,다음 각 문항에 대하여 자신의 생각과 일치하는 항목에 응답해 주십시오.,"나는 그룹활동을 할 때, 친구들이 의견을 자유롭게 이야기하도록 분위기를 조성한다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YPSY5A04,다음 각 문항에 대하여 자신의 생각과 일치하는 항목에 응답해 주십시오.,"나는 그룹활동을 할 때, 활용할 수 있는 새로운 방법을 제시한다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YPSY5A08,다음 각 문항에 대하여 자신의 생각과 일치하는 항목에 응답해 주십시오.,"나는 그룹의 리더가 아니더라도 맡은 일보다 많은 일을 하여 그룹활동에 도움이 되고자 한다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,h
YPSY5A07,다음 각 문항에 대하여 자신의 생각과 일치하는 항목에 응답해 주십시오.,"나는 그룹활동을 할 때, 나의 역할에 최선을 다한다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YPSY5A09,다음 각 문항에 대하여 자신의 생각과 일치하는 항목에 응답해 주십시오.,"나는 내가 속한 그룹에서 가치 있는 사람이 되기 위해 능력을 최대한 발휘한다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YFUR4D00,지난 1년 간 아르바이트(시간제 근로파트타임)를 한 경험이 있습니까?,진로 관련 인터넷 자료 / 미세먼지,1,한 번 이상 있다,m
SCLTYP,고등학교 유형 (※ 학교정보 보호를 위해 응답결과를 리코드하여 공개),,1,일반 고등학교,h
YDIS1A11,우리 사회와 본인이 다음의 재난으로부터 얼마나 안전하다고 느끼십니까?,"우리사회 / 환경오염사고
(유해물질 유출 등)",1,매우 안전하지 않다,m
YDIS1B01,우리 사회와 본인이 다음의 재난으로부터 얼마나 안전하다고 느끼십니까?,본인 / 폭염⋅한파,1,매우 안전하지 않다,m
YDIS1A08,우리 사회와 본인이 다음의 재난으로부터 얼마나 안전하다고 느끼십니까?,"우리사회 / 건축물 붕괴
(건물, 도로, 기반시설 등)",1,매우 안전하지 않다,m
YDIS1B07,우리 사회와 본인이 다음의 재난으로부터 얼마나 안전하다고 느끼십니까?,본인 / 감염병 유행,1,매우 안전하지 않다,m
YDIS1B08,우리 사회와 본인이 다음의 재난으로부터 얼마나 안전하다고 느끼십니까?,"본인 / 건축물 붕괴
(건물, 도로, 기반시설 등)",1,매우 안전하지 않다,m
YDIS1B10,우리 사회와 본인이 다음의 재난으로부터 얼마나 안전하다고 느끼십니까?,"본인 / 교통사고
(항공사고, 해상사고 포함)",1,매우 안전하지 않다,m
YDIS1B09,우리 사회와 본인이 다음의 재난으로부터 얼마나 안전하다고 느끼십니까?,본인 / 화재 및 폭발사고,1,매우 안전하지 않다,m
YDIS1B11,우리 사회와 본인이 다음의 재난으로부터 얼마나 안전하다고 느끼십니까?,"본인 / 환경오염사고
(유해물질 유출 등)",1,매우 안전하지 않다,m
YDIS1B12,우리 사회와 본인이 다음의 재난으로부터 얼마나 안전하다고 느끼십니까?,본인 / 미세먼지,1,매우 안전하지 않다,m
YDIS1A07,우리 사회와 본인이 다음의 재난으로부터 얼마나 안전하다고 느끼십니까?,우리사회 / 감염병 유행,1,매우 안전하지 않다,m
YDIS1A05,우리 사회와 본인이 다음의 재난으로부터 얼마나 안전하다고 느끼십니까?,우리사회 / 산불,1,매우 안전하지 않다,m
YDIS1A12,우리 사회와 본인이 다음의 재난으로부터 얼마나 안전하다고 느끼십니까?,우리사회 / 미세먼지,1,매우 안전하지 않다,m
YDIS1B06,우리 사회와 본인이 다음의 재난으로부터 얼마나 안전하다고 느끼십니까?,본인 / 화산폭발,1,매우 안전하지 않다,m
YDIS1B05,우리 사회와 본인이 다음의 재난으로부터 얼마나 안전하다고 느끼십니까?,본인 / 산불,1,매우 안전하지 않다,m
YDIS1B04,우리 사회와 본인이 다음의 재난으로부터 얼마나 안전하다고 느끼십니까?,본인 / 황사,1,매우 안전하지 않다,m
YDIS1A10,우리 사회와 본인이 다음의 재난으로부터 얼마나 안전하다고 느끼십니까?,"우리사회 / 교통사고
(항공사고, 해상사고 포함)",1,매우 안전하지 않다,m
YDIS1A03,우리 사회와 본인이 다음의 재난으로부터 얼마나 안전하다고 느끼십니까?,우리사회 / 지진,1,매우 안전하지 않다,m
YDIS1A04,우리 사회와 본인이 다음의 재난으로부터 얼마나 안전하다고 느끼십니까?,우리사회 / 황사,1,매우 안전하지 않다,m
YDIS1A02,우리 사회와 본인이 다음의 재난으로부터 얼마나 안전하다고 느끼십니까?,"우리사회 / 풍수해
(태풍, 홍수, 호우, 해일 등)",1,매우 안전하지 않다,m
YDIS1B02,우리 사회와 본인이 다음의 재난으로부터 얼마나 안전하다고 느끼십니까?,"본인 / 풍수해
(태풍, 홍수, 호우, 해일 등)",1,매우 안전하지 않다,m
YDIS1A01,우리 사회와 본인이 다음의 재난으로부터 얼마나 안전하다고 느끼십니까?,우리사회 / 폭염⋅한파,1,매우 안전하지 않다,m
YDIS1B03,우리 사회와 본인이 다음의 재난으로부터 얼마나 안전하다고 느끼십니까?,본인 / 지진,1,매우 안전하지 않다,m
YDIS1A09,우리 사회와 본인이 다음의 재난으로부터 얼마나 안전하다고 느끼십니까?,우리사회 / 화재 및 폭발사고,1,매우 안전하지 않다,m
YDIS1A06,우리 사회와 본인이 다음의 재난으로부터 얼마나 안전하다고 느끼십니까?,우리사회 / 화산폭발,1,매우 안전하지 않다,m
YNON1A03_T,현재 진학이나 취업 준비를 하지 않고 있는 주된 이유는 무엇입니까?,발전가능성 / 주말(하루 평균),-,기타(적을 것: ),h
YPHY1B00,지난 일주일 간 땀이 날 정도로 운동한 시간은 몇 시간 정도입니까?,대화방에 일부러 상대방을 초대하지 않거나 댓글이나 말을 무시한 적이 있다 / 주말(하루 평균),1,없다,h
YMDA1C04,스마트폰 이용에 대해 자신이 어떻게 느끼고 있는지 응답해 주십시오.,스마트폰을 사용하느라 지금 하고 있는 일(공부)에 집중이 안 된 적이 있다 / 주말,1,전혀 그렇지 않다,h
YMDA1C01,스마트폰 이용에 대해 자신이 어떻게 느끼고 있는지 응답해 주십시오.,스마트폰의 지나친 사용으로 학교성적이 떨어진다 / 주말,1,전혀 그렇지 않다,h
YMDA1C02,스마트폰 이용에 대해 자신이 어떻게 느끼고 있는지 응답해 주십시오.,수시로 스마트폰을 사용하다가 지적을 받은 적이 있다 / 주말,1,전혀 그렇지 않다,h
YMDA1C03,스마트폰 이용에 대해 자신이 어떻게 느끼고 있는지 응답해 주십시오.,스마트폰을 너무 자주 또는 오래한다고 가족이나 친구들로부터 불평을 들은 적이 있다 / 주말,1,전혀 그렇지 않다,h
YMDA1C15,스마트폰 이용에 대해 자신이 어떻게 느끼고 있는지 응답해 주십시오.,스마트폰 사용에 많은 시간을 보내지 않는다 / 주말,1,전혀 그렇지 않다,h
YMDA1C12,스마트폰 이용에 대해 자신이 어떻게 느끼고 있는지 응답해 주십시오.,스마트폰 사용시간을 줄이려고 해보았지만 실패한다 / 주말,1,전혀 그렇지 않다,h
YMDA1C14,스마트폰 이용에 대해 자신이 어떻게 느끼고 있는지 응답해 주십시오.,스마트폰 사용에 많은 시간을 보내는 것이 습관화되었다 / 주말,1,전혀 그렇지 않다,h
YMDA1C06,스마트폰 이용에 대해 자신이 어떻게 느끼고 있는지 응답해 주십시오.,스마트폰을 사용하지 못하면 온 세상을 잃은 것 같은 생각이 든다 / 주말,1,전혀 그렇지 않다,h
YMDA1C07,스마트폰 이용에 대해 자신이 어떻게 느끼고 있는지 응답해 주십시오.,가족이나 친구들과 함께 있는 것보다 스마트폰을 사용하고 있는 것이 더 즐겁다 / 주말,1,전혀 그렇지 않다,h
YMDA1C05,스마트폰 이용에 대해 자신이 어떻게 느끼고 있는지 응답해 주십시오.,스마트폰 사용이 지금 하고 있는 일(공부)에 방해가 되지 않는다 / 주말,1,전혀 그렇지 않다,h
YMDA1C09,스마트폰 이용에 대해 자신이 어떻게 느끼고 있는지 응답해 주십시오.,스마트폰이 없으면 안절부절 못하고 초조해진다 / 주말,1,전혀 그렇지 않다,h
YMDA1C08,스마트폰 이용에 대해 자신이 어떻게 느끼고 있는지 응답해 주십시오.,스마트폰을 사용할 수 없게 된다면 견디기 힘들 것이다 / 주말,1,전혀 그렇지 않다,h
YMDA1C10,스마트폰 이용에 대해 자신이 어떻게 느끼고 있는지 응답해 주십시오.,스마트폰이 없어도 불안하지 않다 / 주말,1,전혀 그렇지 않다,h
YMDA1C13,스마트폰 이용에 대해 자신이 어떻게 느끼고 있는지 응답해 주십시오.,스마트폰을 사용할 때 그만해야지 라고 생각은 하면서도 계속한다 / 주말,1,전혀 그렇지 않다,h
YMDA1C11,스마트폰 이용에 대해 자신이 어떻게 느끼고 있는지 응답해 주십시오.,"스마트폰이 옆에 없으면, 하루 종일 일(공부)이 손에 안 잡힌다 / 주말",1,전혀 그렇지 않다,h
YNON1A03,현재 진학이나 취업 준비를 하지 않고 있는 주된 이유는 무엇입니까?,발전가능성 / 주말(하루 평균),1,건강상의 문제로,h
YINT1B00,지난 학기(조사년도 1학기) 학교성적에 대해 얼마나 만족하십니까?,"굿즈(응원봉, 캐릭터, 플래카드, 인형 등) 만들기 또는 구입하기 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,매우 불만족,m
YUNI1C02_T,지난 학기(조사년도 1학기) 등록금은 주로 어떻게 마련하였습니까?,자신의 성적(수능/내신) / 주말(하루 평균),-,기타(적을 것: ),h
YUNI1C02,지난 학기(조사년도 1학기) 등록금은 주로 어떻게 마련하였습니까?,자신의 성적(수능/내신) / 주말(하루 평균),1,부모님의 도움,h
YEDU2A04,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,친구들에게 내 비밀을 이야기 할 수 있다 / 주말(하루 평균),1,전혀 그렇지 않다,h
YEDU2A03,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,친구들에게 내 이야기를 잘한다 / 주말(하루 평균),1,전혀 그렇지 않다,h
YEDU2A02,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,친구들은 속상하고 힘든 일을 나에게 털어놓는다 / 주말(하루 평균),1,전혀 그렇지 않다,h
YEDU2A01,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,친구들과 함께 시간을 보낸다 / 주말(하루 평균),1,전혀 그렇지 않다,h
YEDU2A13,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,친구들은 나의 어렵고 힘든 점에 대해 관심이 없다 / 주말(하루 평균),1,전혀 그렇지 않다,h
YEDU2A12,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,나와 다른 아이들과는 친해질 생각이 없다 / 주말(하루 평균),1,전혀 그렇지 않다,h
YEDU2A11,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,친구가 내 뜻과 다르게 행동하면 화를 내거나 짜증을 낸다 / 주말(하루 평균),1,전혀 그렇지 않다,h
YINT2A15,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"공부를 하다보면 나도 모르게 집중할 때가 있다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YINT2A16,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"나는 공부할 때 시간이 잘 간다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YINT2B01,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"실력 차이를 내 힘으로 극복할 수는 없다고 생각한다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YINT2B02,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"아무리 공부해도 내가 지금보다 더 잘할 수는 없다고 생각한다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YINT2B03,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"내 힘으로 학업 문제를 해결할 수는 없다고 생각한다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YINT2B04,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"공부를 잘하기 위하여 내가 할 수 있는 일이 없다고 생각한다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YPSY6A22,본인을 잘 표현하는 단어를 원하는 만큼 자유롭게 선택해 주십시오.,"관심의 폭이 좁은 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",0,선택 안 함,h
YPSY6A23,본인을 잘 표현하는 단어를 원하는 만큼 자유롭게 선택해 주십시오.,"독창적인 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",0,선택 안 함,h
YPSY6A24,본인을 잘 표현하는 단어를 원하는 만큼 자유롭게 선택해 주십시오.,"예의바른 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",0,선택 안 함,h
YPSY6A25,본인을 잘 표현하는 단어를 원하는 만큼 자유롭게 선택해 주십시오.,"심사숙고하는 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",0,선택 안 함,h
YPSY6A26,본인을 잘 표현하는 단어를 원하는 만큼 자유롭게 선택해 주십시오.,"진실한 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",0,선택 안 함,h
YPSY6A27,본인을 잘 표현하는 단어를 원하는 만큼 자유롭게 선택해 주십시오.,"기지가 있는(재치있는, 임기응변의) / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",0,선택 안 함,h
YPSY6A28,본인을 잘 표현하는 단어를 원하는 만큼 자유롭게 선택해 주십시오.,"순종하는 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",0,선택 안 함,h
YPSY6A29,본인을 잘 표현하는 단어를 원하는 만큼 자유롭게 선택해 주십시오.,"자신감이 넘치는 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",0,선택 안 함,h
YFUR3B05,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"내가 세운 직업 계획이 현실적인지 모르겠다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YFUR3C01,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"사람마다 나에게 하는 말이 달라 나는 어떤 분야의 일을 선택해야 할지 모르겠다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YEDU2A08,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,친구들과의 관계가 좋다 / 주말(하루 평균),1,전혀 그렇지 않다,m
YEDU2A09,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,친구들과 의견 충돌이 잦다 / 주말(하루 평균),1,전혀 그렇지 않다,m
YEDU2A10,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,친구와 싸우면 잘 화해하지 않는다  / 주말(하루 평균),1,전혀 그렇지 않다,m
YEDU3A01,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,내가 공부나 다른 문제로 힘들 때 선생님께 찾아가서 제일 먼저 의논하고 싶다 / 주말(하루 평균),1,전혀 그렇지 않다,m
YEDU3A02,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,선생님은 내가 수업시간에 다른 생각을 하는지 금방 아신다 / 주말(하루 평균),1,전혀 그렇지 않다,m
YEDU3A03,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,선생님은 수업내용을 내가 알아듣기 쉽게 잘 정리해서 설명해주신다 / 주말(하루 평균),1,전혀 그렇지 않다,m
YEDU3A04,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,선생님은 내가 앞으로 공부를 잘 할 수 있다고 믿으신다 / 주말(하루 평균),1,전혀 그렇지 않다,m
YEDU3A05,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,선생님은 내가 수업에 흥미가 있는지를 잘 아신다 / 주말(하루 평균),1,전혀 그렇지 않다,m
YEDU3A11,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,선생님은 내가 공부하면서 부족한 부분이 있으면 개별적으로 보충해주신다 / 주말(하루 평균),1,전혀 그렇지 않다,m
YEDU3A12,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,선생님은 내가 원할 때마다 항상 나를 위해 시간을 내 주신다 / 주말(하루 평균),1,전혀 그렇지 않다,m
YEDU3A13,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,선생님은 내가 수업내용을 잘 이해하고 있는지를 금방 눈치 채신다 / 주말(하루 평균),1,전혀 그렇지 않다,m
YEDU3A14,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,선생님은 내가 머리가 좋은 학생이라고 생각하신다 / 주말(하루 평균),1,전혀 그렇지 않다,m
YFUR4B01,직업을 선택할 때 다음의 요인들이 얼마나 중요하다고 생각하십니까?,안정적으로 오랫동안 일할 수 있다 / 미세먼지,1,전혀 중요하지 않다,m
YPSY6A30,본인을 잘 표현하는 단어를 원하는 만큼 자유롭게 선택해 주십시오.,"의심이 많은 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",0,선택 안 함,m
YEDU2A05,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,내가 무슨 일을 할 때 친구들은 나를 도와준다 / 주말(하루 평균),1,전혀 그렇지 않다,m
YEDU2A06,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,친구들은 나를 좋아하고 잘 따른다 / 주말(하루 평균),1,전혀 그렇지 않다,m
YEDU2A07,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,친구들은 나에게 관심이 있다 / 주말(하루 평균),1,전혀 그렇지 않다,m
YEDU3A06,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,선생님은 질문에 대답할 때까지 참고 기다려주신다 / 주말(하루 평균),1,전혀 그렇지 않다,m
YEDU3A07,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,선생님은 내가 책임과 의무를 다하는 학생이라고 생각하신다 / 주말(하루 평균),1,전혀 그렇지 않다,m
YEDU3A08,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,선생님은 나의 의견을 존중하시고 자유롭게 말하도록 하신다 / 주말(하루 평균),1,전혀 그렇지 않다,m
YEDU3A09,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,선생님은 내가 모르는 것을 질문하면 이해할 때까지 몇 번이라도 다시 설명해주신다 / 주말(하루 평균),1,전혀 그렇지 않다,m
YEDU3A10,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,선생님은 내가 끈기와 인내심이 강하다고 생각하신다 / 주말(하루 평균),1,전혀 그렇지 않다,m
YPSY6A05,본인을 잘 표현하는 단어를 원하는 만큼 자유롭게 선택해 주십시오.,"확신에 찬 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",0,선택 안 함,m
YPSY6A09,본인을 잘 표현하는 단어를 원하는 만큼 자유롭게 선택해 주십시오.,"유머감각이 있는 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",0,선택 안 함,m
YPSY6A10,본인을 잘 표현하는 단어를 원하는 만큼 자유롭게 선택해 주십시오.,"매사에 조심스러운 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",0,선택 안 함,m
YPSY6A11,본인을 잘 표현하는 단어를 원하는 만큼 자유롭게 선택해 주십시오.,"개인주의적인 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",0,선택 안 함,m
YPSY6A12,본인을 잘 표현하는 단어를 원하는 만큼 자유롭게 선택해 주십시오.,"평범한 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",0,선택 안 함,m
YPSY6A13,본인을 잘 표현하는 단어를 원하는 만큼 자유롭게 선택해 주십시오.,"격식을 차리지 않는 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",0,선택 안 함,m
YPSY6A14,본인을 잘 표현하는 단어를 원하는 만큼 자유롭게 선택해 주십시오.,"보수적인 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",0,선택 안 함,m
YPSY6A15,본인을 잘 표현하는 단어를 원하는 만큼 자유롭게 선택해 주십시오.,"통찰력이 있는 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",0,선택 안 함,m
YPSY6A16,본인을 잘 표현하는 단어를 원하는 만큼 자유롭게 선택해 주십시오.,"관습적인 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",0,선택 안 함,m
YPSY6A17,본인을 잘 표현하는 단어를 원하는 만큼 자유롭게 선택해 주십시오.,"지적인 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",0,선택 안 함,m
YPSY6A18,본인을 잘 표현하는 단어를 원하는 만큼 자유롭게 선택해 주십시오.,"불만에 찬 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",0,선택 안 함,m
YPSY6A19,본인을 잘 표현하는 단어를 원하는 만큼 자유롭게 선택해 주십시오.,"관심이 다양한 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",0,선택 안 함,m
YPSY6A20,본인을 잘 표현하는 단어를 원하는 만큼 자유롭게 선택해 주십시오.,"정직한 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",0,선택 안 함,m
YPSY6A21,본인을 잘 표현하는 단어를 원하는 만큼 자유롭게 선택해 주십시오.,"발명의 재능이 있는 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",0,선택 안 함,m
YPSY4E02,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"불행하다고 생각하거나 슬퍼하고 우울해한다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YPSY4E03,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"걱정이 많다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YPSY4E04,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"죽고 싶은 생각이 든다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YPSY4E05,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"울기를 잘한다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YPSY4E06,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"어떤 일이 잘못 되었을 때 나 때문이라는 생각을 자주 한다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YPSY4E07,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"외롭다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YPSY4E08,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"모든 일에 관심과 흥미가 없다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YPSY4E09,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"장래가 희망적이지 않은 것 같다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YPSY4E10,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"모든 일이 힘들다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YPSY6A01,본인을 잘 표현하는 단어를 원하는 만큼 자유롭게 선택해 주십시오.,"유능한 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",0,선택 안 함,m
YPSY6A02,본인을 잘 표현하는 단어를 원하는 만큼 자유롭게 선택해 주십시오.,"매력적인 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",0,선택 안 함,m
YPSY6A03,본인을 잘 표현하는 단어를 원하는 만큼 자유롭게 선택해 주십시오.,"영리한 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",0,선택 안 함,m
YPSY6A04,본인을 잘 표현하는 단어를 원하는 만큼 자유롭게 선택해 주십시오.,"속물의 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",0,선택 안 함,m
YPSY4C02,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"머리가 자주 아프다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
